key,zh,cat,value,winRate,fightUptime,returns,decidedRate,minutes,k,d,a,groupedFights,roamEpisodes,roamEngaged,roamPaid,roamMissed,roamEngageRate,roamPaidRate,roamDeclined,roamAborted,roamRetargeted,roamDeclineRate,roamLaneTop,roamLaneMid,roamLaneBot,retreatAtMean,tfRolls,tfGoRate,tfBehindRate,tfEpisodes,tfWonRate,tfPeakMean,tfHeadMean,tfSoloEntry,tfSoloRate,tfReadyAtEngage,tfArrivalSpread,tfCommit,tfHoldN,tfDecline,tfBadCommit,tfBadCommitRate,tfDeclineRate,tfExchange,dragonContests,baronContests,objSpawns,objRallies,objRallyRate,objRallyDelay,objHeadMean,objHeadPeak,objKills,objKillRate,objRolls,objRollGoRate,ganks,gankKills,gankRate,roams,invades,towerPushes,splitPush,focusSwap,castMissRate,wasteRate,csRate,retreats,chaseDropped,mlv,diveTry,diveOk
reflex,反應速度,操作,40,0.5,0.8124389656333201,73.58333333333333,0.9666666666666667,23.22236111111112,12.45,14.166666666666666,7,22.066666666666666,2.55,0.6333333333333333,0.31666666666666665,2.2333333333333334,0.24836601307189543,0.12418300653594772,5.1,1.4666666666666666,0.7,0.6666666666666666,1.2833333333333334,1.2666666666666666,0,0.29690338124106663,10.083333333333334,0.5537190082644627,0.07768595041322314,22.066666666666666,0.1148036253776435,3.8074018126888216,0.886041351427324,1.5333333333333334,0.10538373424971363,1.3161512027491407,1.237762237762238,6.683333333333334,0.1,0,1.9,0.28428927680798005,0,0.8788235294117647,4.533333333333333,2.933333333333333,8.3,2.9833333333333334,0.35943775100401604,59.98324022346368,0.35448591652072386,2.220183486238532,3.5,0.4216867469879518,182.1,0.6608090792604796,25.833333333333332,0.36666666666666664,0.014193548387096773,2.55,0.08333333333333333,30.183333333333334,0,0,0,0.032068269674941044,1,70.28333333333333,0.4166666666666667,9.15,1.2666666666666666,0.43333333333333335
reflex,反應速度,操作,70,0.5,0.8107953669935202,74.98333333333333,0.9333333333333333,23.45416666666667,12.916666666666666,12.916666666666666,7.2,22.783333333333335,2.45,0.55,0.4,2.05,0.22448979591836735,0.16326530612244897,5.6,1.2666666666666666,0.6,0.6956521739130433,1.2333333333333334,1.2166666666666666,0,0.2947858460485368,10.033333333333333,0.5930232558139535,0.053156146179401995,22.783333333333335,0.11997073884418434,3.7754206291148495,0.8950435246047255,2.1166666666666667,0.14547537227949597,1.1970217640320733,0.9193548387096774,6.733333333333333,0.25,0.03333333333333333,2.3833333333333333,0.35396039603960394,0.004750593824228029,1,4.366666666666666,3,8.133333333333333,3.2333333333333334,0.39754098360655743,66.51030927835052,0.35394582874449343,2.3247663551401865,3.566666666666667,0.43852459016393447,186.03333333333333,0.6500627127754883,25.933333333333334,0.5666666666666667,0.021850899742930592,2.45,0.08333333333333333,29.566666666666666,0,0,0,0,1,71.15,0.3333333333333333,9.353333333333332,1.3333333333333333,0.4
reflex,反應速度,操作,90,0.5178571428571429,0.8126761914994457,75.33333333333333,0.9333333333333333,23.569444444444446,12.416666666666666,13.7,6.566666666666666,22.916666666666668,2.6166666666666667,0.6666666666666666,0.4166666666666667,2.2,0.25477707006369427,0.1592356687898089,5.566666666666666,1.55,0.5333333333333333,0.680244399185336,1.3166666666666667,1.3,0,0.29624287986121056,9.883333333333333,0.6037099494097808,0.08263069139966274,22.916666666666668,0.112,3.812363636363636,0.902692987625221,2.25,0.15771028037383178,1.167056074766355,1.1352201257861636,6.45,0.25,0.016666666666666666,2.4,0.37209302325581395,0.0024813895781637717,0.9063260340632604,4.3,3.033333333333333,8.166666666666666,3.1333333333333333,0.38367346938775515,67.82712765957447,0.35214308265993116,2.2640186915887845,3.566666666666667,0.4367346938775511,189.33333333333334,0.6493838028169014,25.983333333333334,0.35,0.013470173187940986,2.6166666666666667,0.08333333333333333,29.9,0,0,0,0,1,71.1,0.38333333333333336,9.266666666666664,1.55,0.5333333333333333
accuracy,精準度,操作,40,0.4067796610169492,0.8071694392951302,73.1,0.9833333333333333,22.494305555555563,10.2,12.966666666666667,5.283333333333333,20.383333333333333,2.6333333333333333,0.5833333333333334,0.36666666666666664,2.2666666666666666,0.22151898734177217,0.13924050632911392,5.416666666666667,1.5166666666666666,0.7,0.6728778467908902,1.4,1.2333333333333334,0,0.29901423160748913,10.416666666666666,0.5760000000000001,0.1024,20.383333333333333,0.09893704006541292,3.8830744071954215,0.8925098327354454,2.25,0.13789581205311544,1.2145045965270684,1.2777777777777777,8.466666666666667,0.05,0.03333333333333333,2.75,0.3248031496062992,0.003898635477582846,0.7866323907455012,4.166666666666667,2.8333333333333335,7.766666666666667,2.8,0.3605150214592274,66.08333333333334,0.3487720908882258,2.2035175879396984,2.9833333333333334,0.38412017167381973,176.11666666666667,0.654111857670105,24.95,0.35,0.014028056112224449,2.6333333333333333,0.08333333333333333,29.75,0,0,0,0.0372604338943477,0.9534031413612565,69.88333333333334,0.21666666666666667,8.51,1.95,0.4166666666666667
accuracy,精準度,操作,70,0.5,0.8107953669935202,74.98333333333333,0.9333333333333333,23.45416666666667,12.916666666666666,12.916666666666666,7.2,22.783333333333335,2.45,0.55,0.4,2.05,0.22448979591836735,0.16326530612244897,5.6,1.2666666666666666,0.6,0.6956521739130433,1.2333333333333334,1.2166666666666666,0,0.2947858460485368,10.033333333333333,0.5930232558139535,0.053156146179401995,22.783333333333335,0.11997073884418434,3.7754206291148495,0.8950435246047255,2.1166666666666667,0.14547537227949597,1.1970217640320733,0.9193548387096774,6.733333333333333,0.25,0.03333333333333333,2.3833333333333333,0.35396039603960394,0.004750593824228029,1,4.366666666666666,3,8.133333333333333,3.2333333333333334,0.39754098360655743,66.51030927835052,0.35394582874449343,2.3247663551401865,3.566666666666667,0.43852459016393447,186.03333333333333,0.6500627127754883,25.933333333333334,0.5666666666666667,0.021850899742930592,2.45,0.08333333333333333,29.566666666666666,0,0,0,0,1,71.15,0.3333333333333333,9.353333333333332,1.3333333333333333,0.4
accuracy,精準度,操作,90,0.559322033898305,0.8143924407944918,71.98333333333333,0.9833333333333333,22.949027777777776,12.4,12.416666666666666,6.066666666666666,22.316666666666666,2.6,0.6,0.31666666666666665,2.283333333333333,0.23076923076923075,0.12179487179487178,5.266666666666667,1.45,0.55,0.6694915254237288,1.25,1.35,0,0.29458013538515265,10.233333333333333,0.5879478827361564,0.05048859934853421,22.316666666666666,0.1217326362957431,3.795369678864825,0.8920615131359958,2.316666666666667,0.1505958829902492,1.2448537378114843,1.0759493670886076,7.65,0.23333333333333334,0.05,2.6666666666666665,0.34858387799564267,0.0063025210084033615,0.9986577181208054,4.416666666666667,2.966666666666667,8.25,3.1,0.3757575757575758,58.8494623655914,0.3734363398840237,2.2408256880733948,3.533333333333333,0.42828282828282827,181.36666666666667,0.6508913802609814,25.483333333333334,0.45,0.01765860039241334,2.6,0.08333333333333333,29.566666666666666,0,0,0,0,1,68.13333333333334,0.23333333333333334,9.333333333333336,1.3166666666666667,0.45
apm,操作速度,操作,40,0.3620689655172414,0.8108510126837597,73.61666666666666,0.9666666666666667,23.06263888888889,12.316666666666666,13.866666666666667,7.033333333333333,21.15,2.683333333333333,0.65,0.43333333333333335,2.25,0.24223602484472054,0.1614906832298137,5.133333333333334,1.5833333333333333,0.5166666666666667,0.6567164179104479,1.3833333333333333,1.3,0,0.2979335296938498,9.166666666666666,0.6218181818181818,0.06000000000000001,21.15,0.12371946414499607,3.7998423955870764,0.8648547735334324,1.7666666666666666,0.12441314553990611,1.238262910798122,1.178343949044586,6.816666666666666,0.18333333333333332,0.016666666666666666,2.7333333333333334,0.40097799511002447,0.0023752969121140144,0.8882211538461537,4.5,2.95,8.25,2.966666666666667,0.35959595959595964,57.28089887640449,0.35125524765193755,2.1839080459770117,3.15,0.38181818181818183,177.83333333333334,0.650328022492971,23.983333333333334,0.4166666666666667,0.017373175816539264,2.683333333333333,0.08333333333333333,29.3,0,0,0,0,0.9710982658959537,70.61666666666666,0.23333333333333334,8.936666666666667,2.1,0.7833333333333333
apm,操作速度,操作,70,0.5,0.8107953669935202,74.98333333333333,0.9333333333333333,23.45416666666667,12.916666666666666,12.916666666666666,7.2,22.783333333333335,2.45,0.55,0.4,2.05,0.22448979591836735,0.16326530612244897,5.6,1.2666666666666666,0.6,0.6956521739130433,1.2333333333333334,1.2166666666666666,0,0.2947858460485368,10.033333333333333,0.5930232558139535,0.053156146179401995,22.783333333333335,0.11997073884418434,3.7754206291148495,0.8950435246047255,2.1166666666666667,0.14547537227949597,1.1970217640320733,0.9193548387096774,6.733333333333333,0.25,0.03333333333333333,2.3833333333333333,0.35396039603960394,0.004750593824228029,1,4.366666666666666,3,8.133333333333333,3.2333333333333334,0.39754098360655743,66.51030927835052,0.35394582874449343,2.3247663551401865,3.566666666666667,0.43852459016393447,186.03333333333333,0.6500627127754883,25.933333333333334,0.5666666666666667,0.021850899742930592,2.45,0.08333333333333333,29.566666666666666,0,0,0,0,1,71.15,0.3333333333333333,9.353333333333332,1.3333333333333333,0.4
apm,操作速度,操作,90,0.5087719298245614,0.8126044851682579,74.56666666666666,0.95,23.470694444444447,13.9,13.5,7.383333333333334,22.416666666666668,2.9833333333333334,0.8166666666666667,0.4,2.5833333333333335,0.2737430167597765,0.1340782122905028,5.2,1.7,0.8666666666666667,0.6354378818737271,1.15,1.8333333333333333,0,0.2956419235635897,9.633333333333333,0.5553633217993079,0.053633217993079595,22.416666666666668,0.13011152416356875,3.8297397769516723,0.9030410263389925,1.5666666666666667,0.10421286031042129,1.370288248337029,1.510135135135135,7.05,0.03333333333333333,0,1.85,0.26241134751773054,0,1.0296296296296297,4.45,3.05,8.133333333333333,3.35,0.4118852459016394,68.72388059701493,0.36309726255570374,2.3255813953488373,3.65,0.4487704918032787,191.36666666666667,0.6454450444173488,27.083333333333332,0.5,0.018461538461538463,2.9833333333333334,0.08333333333333333,31.333333333333332,0,0,0,0,1,70.85,0.2,9.456666666666665,2.0833333333333335,0.8
positioning,走位,操作,40,0.3559322033898305,0.8141197482395979,73.53333333333333,0.9833333333333333,23.274999999999995,12.916666666666666,14.733333333333333,6.8,21.766666666666666,3.15,0.8333333333333334,0.5,2.65,0.2645502645502646,0.15873015873015872,5.15,1.9166666666666667,0.7,0.6204819277108433,1.7333333333333334,1.4166666666666667,0,0.25824528094371163,9.316666666666666,0.5581395348837209,0.07871198568872988,21.766666666666666,0.10413476263399694,3.7963246554364476,0.8694295261964434,1.5,0.11378002528445007,1.1908975979772438,1.3159722222222223,5.716666666666667,0.1,0,1.65,0.2886297376093294,0,0.8766968325791855,4.35,2.966666666666667,8.233333333333333,3.2666666666666666,0.3967611336032389,59.09183673469388,0.360699033993751,2.297921478060046,3.6333333333333333,0.4412955465587045,180.6,0.6473791066814323,25.9,0.4166666666666667,0.016087516087516088,3.15,0.08333333333333333,32.1,0,0,0,0.016410971641097165,1,65.36666666666666,0.4166666666666667,9.336666666666666,2.2333333333333334,0.7833333333333333
