key,zh,cat,value,winRate,fightUptime,returns,decidedRate,minutes,k,d,a,groupedFights,roamEpisodes,roamEngaged,roamPaid,roamMissed,roamEngageRate,roamPaidRate,roamDeclined,roamAborted,roamRetargeted,roamDeclineRate,roamLaneTop,roamLaneMid,roamLaneBot,retreatAtMean,tfRolls,tfGoRate,tfBehindRate,tfEpisodes,tfWonRate,tfPeakMean,tfHeadMean,tfSoloEntry,tfSoloRate,tfReadyAtEngage,tfArrivalSpread,tfCommit,tfHoldN,tfDecline,tfBadCommit,tfBadCommitRate,tfDeclineRate,tfExchange,dragonContests,baronContests,objSpawns,objRallies,objRallyRate,objRallyDelay,objHeadMean,objHeadPeak,objKills,objKillRate,objRolls,objRollGoRate,ganks,gankKills,gankRate,roams,invades,towerPushes,splitPush,focusSwap,castMissRate,wasteRate,csRate,retreats,chaseDropped,mlv,diveTry,diveOk
positioning,走位,操作,40,0.5932203389830508,0.8172413534199678,71.21666666666667,0.9833333333333333,23.027083333333344,12.583333333333334,13.783333333333333,5.55,20.716666666666665,0,0,0,0,,,0,0,0,,0,0,0,0.25590022878704555,8.333333333333334,0.5479999999999999,0.057999999999999996,20.716666666666665,0.10780370072405472,3.7216411906677394,0.8317379896860582,0.9833333333333333,0.08263305322128851,1.2563025210084033,0.9883720930232559,4.4,0.6833333333333333,0.8666666666666667,0.85,0.19318181818181815,0.14565826330532214,0.9129383313180169,4.25,2.8333333333333335,7.766666666666667,3.0166666666666666,0.388412017167382,71.12707182320442,0.32553896176895336,2.2376237623762374,3.3666666666666667,0.4334763948497854,173.23333333333332,0.5954396767365788,25.783333333333335,0.38333333333333336,0.014867485455720749,0,0,34.266666666666666,7.5,0,0,0.016189593797239964,1,62.983333333333334,0.48333333333333334,9.246666666666663,2.1166666666666667,0.8166666666666667
positioning,走位,操作,70,0.5,0.8136150160039762,72.73333333333333,0.9666666666666667,23.186111111111106,12.233333333333333,12.233333333333333,5.75,21.516666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.2950965463506766,7.583333333333333,0.5956043956043956,0.06593406593406594,21.516666666666666,0.11386522075910148,3.7405112316034086,0.839487240924883,1.3166666666666667,0.11634756995581738,1.2032400589101622,1.013392857142857,4.566666666666666,1.05,0.6166666666666667,1.1666666666666667,0.25547445255474455,0.09893048128342247,1,3.933333333333333,2.783333333333333,7.566666666666666,2.9,0.3832599118942731,70.16666666666666,0.31298296057898095,2.265625,3.2,0.42290748898678415,176.21666666666667,0.5987893691478293,25.783333333333335,0.26666666666666666,0.010342598577892695,0,0,31.866666666666667,7.733333333333333,0,0,0,1,69.23333333333333,0.2833333333333333,9.17333333333333,1.4333333333333333,0.3
positioning,走位,操作,90,0.42857142857142855,0.80772993009097,77.78333333333333,0.9333333333333333,23.823472222222218,12.183333333333334,12.55,6.3,21.916666666666668,0,0,0,0,,,0,0,0,,0,0,0,0.322424384180452,7.733333333333333,0.5948275862068965,0.07974137931034483,21.916666666666668,0.11102661596958173,3.7581749049429654,0.8663666202216534,1.7166666666666666,0.14486638537271448,1.0632911392405062,1.1653846153846155,4.716666666666667,0.9833333333333333,0.3,0.8666666666666667,0.18374558303886926,0.049999999999999996,0.9707835325365205,4.25,2.9166666666666665,7.933333333333334,2.9833333333333334,0.3760504201680672,79.72346368715084,0.31966481435315125,2.248768472906404,3.283333333333333,0.41386554621848737,182.4,0.6107456140350878,26.55,0.36666666666666664,0.013810420590081605,0,0,29.566666666666666,8.283333333333333,0,0,0,1,76.98333333333333,0.21666666666666667,9.136666666666665,1.9,0.75
decision,決策力,戰術,40,0.5614035087719298,0.825820491665846,68.46666666666667,0.95,23.37708333333334,13.683333333333334,15.133333333333333,6.033333333333333,20.85,0,0,0,0,,,0,0,0,,0,0,0,0.2666135761416372,8.116666666666667,0.5872689938398357,0.0595482546201232,20.85,0.10471622701838527,3.73621103117506,0.8329738882452544,1.4833333333333334,0.1258840169731259,1.1004243281471005,1.28125,3.65,0.6833333333333333,0.5833333333333334,1.15,0.3150684931506849,0.11864406779661017,0.9041850220264318,4.116666666666666,2.85,8,2.933333333333333,0.36666666666666664,74.86931818181819,0.3310779046339825,2.183132530120482,3.65,0.45625,173.71666666666667,0.5998273049985609,24.916666666666668,0.4666666666666667,0.018729096989966554,0,0,34.35,6.333333333333333,0,0.03507404520654711,0,1,56.916666666666664,0.21666666666666667,9.493333333333334,2.55,0.9666666666666667
decision,決策力,戰術,70,0.5,0.8136150160039762,72.73333333333333,0.9666666666666667,23.186111111111106,12.233333333333333,12.233333333333333,5.75,21.516666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.2950965463506766,7.583333333333333,0.5956043956043956,0.06593406593406594,21.516666666666666,0.11386522075910148,3.7405112316034086,0.839487240924883,1.3166666666666667,0.11634756995581738,1.2032400589101622,1.013392857142857,4.566666666666666,1.05,0.6166666666666667,1.1666666666666667,0.25547445255474455,0.09893048128342247,1,3.933333333333333,2.783333333333333,7.566666666666666,2.9,0.3832599118942731,70.16666666666666,0.31298296057898095,2.265625,3.2,0.42290748898678415,176.21666666666667,0.5987893691478293,25.783333333333335,0.26666666666666666,0.010342598577892695,0,0,31.866666666666667,7.733333333333333,0,0,0,1,69.23333333333333,0.2833333333333333,9.17333333333333,1.4333333333333333,0.3
decision,決策力,戰術,90,0.5178571428571429,0.8085834815372747,76.46666666666667,0.9333333333333333,23.574444444444445,12.45,12.516666666666667,6.483333333333333,21.983333333333334,0,0,0,0,,,0,0,0,,0,0,0,0.3153356816546042,8.483333333333333,0.5442043222003929,0.068762278978389,21.983333333333334,0.09552691432903715,3.7801364670204696,0.8629400952066738,1.8,0.14419225634178906,1.1441922563417892,1.2554744525547445,5.466666666666667,1.3333333333333333,0.31666666666666665,0.95,0.17378048780487804,0.04449648711943794,0.9946737683089213,4.05,2.8833333333333333,7.75,2.4833333333333334,0.3204301075268817,74.17114093959731,0.3006833892948845,2.1586901763224184,2.9833333333333334,0.3849462365591398,182.1,0.6030569284276038,27.166666666666668,0.7166666666666667,0.02638036809815951,0,0,30.25,8.783333333333333,2.3833333333333333,0,0,1,74.7,0.2,9.163333333333332,1.3,0.5166666666666667
adaptability,應變力,戰術,40,0.5714285714285714,0.8182940671626466,72.38333333333334,0.9333333333333333,23.905138888888896,14.05,14.733333333333333,7.016666666666667,21.266666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.29537499813511425,8.05,0.5527950310559006,0.04140786749482401,21.266666666666666,0.12617554858934169,3.7641065830721003,0.8445069342365948,1.1833333333333333,0.1095679012345679,1.16358024691358,1.236220472440945,3.4,0.65,0.31666666666666665,0.65,0.1911764705882353,0.07251908396946566,0.9536199095022625,4.083333333333333,3.0166666666666666,8,2.933333333333333,0.36666666666666664,71.125,0.32811646805640315,2.2506082725060828,3.6333333333333333,0.45416666666666666,179.86666666666667,0.6059117865085248,26.533333333333335,0.4666666666666667,0.017587939698492462,0,0,32.61666666666667,6.916666666666667,0,0,0,1,66.28333333333333,0.18333333333333332,9.453333333333331,1.4166666666666667,0.5666666666666667
adaptability,應變力,戰術,70,0.5,0.8136150160039762,72.73333333333333,0.9666666666666667,23.186111111111106,12.233333333333333,12.233333333333333,5.75,21.516666666666666,0,0,0,0,,,0,0,0,,0,0,0,0.2950965463506766,7.583333333333333,0.5956043956043956,0.06593406593406594,21.516666666666666,0.11386522075910148,3.7405112316034086,0.839487240924883,1.3166666666666667,0.11634756995581738,1.2032400589101622,1.013392857142857,4.566666666666666,1.05,0.6166666666666667,1.1666666666666667,0.25547445255474455,0.09893048128342247,1,3.933333333333333,2.783333333333333,7.566666666666666,2.9,0.3832599118942731,70.16666666666666,0.31298296057898095,2.265625,3.2,0.42290748898678415,176.21666666666667,0.5987893691478293,25.783333333333335,0.26666666666666666,0.010342598577892695,0,0,31.866666666666667,7.733333333333333,0,0,0,1,69.23333333333333,0.2833333333333333,9.17333333333333,1.4333333333333333,0.3
adaptability,應變力,戰術,90,0.3620689655172414,0.8108727626179772,76.9,0.9666666666666667,23.939027777777785,13.1,13.166666666666666,6.783333333333333,22.65,0,0,0,0,,,0,0,0,,0,0,0,0.29618960047133824,8.066666666666666,0.5661157024793388,0.0847107438016529,22.65,0.10963944076526859,3.7520235467255336,0.8684563213255899,1.6166666666666667,0.13623595505617977,1.1530898876404494,1.384297520661157,4.633333333333334,1.0166666666666666,0.38333333333333336,1.3166666666666667,0.28417266187050355,0.06353591160220995,0.9949367088607595,4.1,3,7.983333333333333,2.8666666666666667,0.35908141962421714,80.4186046511628,0.3056452563347083,2.2420537897310515,3.316666666666667,0.4154488517745303,184.6,0.6027446731672084,26.516666666666666,0.4,0.015084852294154622,0,0,32.483333333333334,9.416666666666666,1.45,0,0,1,73.56666666666666,0.31666666666666665,9.336666666666671,1.5666666666666667,0.4166666666666667
courage,勇氣,心理,40,0.41379310344827586,0.8093706977213685,78.31666666666666,0.9666666666666667,23.68458333333333,14.033333333333333,11.283333333333333,7.133333333333334,21.633333333333333,0,0,0,0,,,0,0,0,,0,0,0,0.34444442755187216,7.65,0.5250544662309368,0.058823529411764705,21.633333333333333,0.12865947611710324,3.8020030816640986,0.8519606635821473,1.0666666666666667,0.10578512396694215,1.193388429752066,1.1261682242990654,3.6,1.0166666666666666,0.55,0.65,0.18055555555555555,0.10645161290322581,1.243722304283604,4.116666666666666,2.8333333333333335,7.733333333333333,3.066666666666667,0.39655172413793105,74.5163043478261,0.32299182109131136,2.3434343434343434,3.566666666666667,0.46120689655172414,179.25,0.600557880055788,26.333333333333332,0.45,0.01708860759493671,0,0,29.416666666666668,7.3,0,0,0,1,78.6,0.16666666666666666,9.41,1.9833333333333334,0.7833333333333333
